tmdb_id,tmdb_fetch_status,tmdb_title,tmdb_release_date,tmdb_original_language,tmdb_popularity,tmdb_budget,tmdb_revenue,tmdb_status,tmdb_vote_average,tmdb_vote_count,tmdb_primary_company,tmdb_primary_country
13885,ok,Sweeney Todd: The Demon Barber of Fleet Street,2007-12-21,en,5.7915,50000000,153384272,Released,7.177,6308,DreamWorks Pictures,United Kingdom
6637,ok,National Treasure: Book of Secrets,2007-12-19,en,6.0741,130000000,459200000,Released,6.374,5517,Walt Disney Pictures,United States of America
7345,ok,There Will Be Blood,2007-12-26,en,10.6467,25000000,77208711,Released,8.077,7389,Paramount Vantage,United States of America
6557,ok,27 Dresses,2008-01-10,en,6.9718,30000000,160300000,Released,6.454,3397,Fox 2000 Pictures,United States of America
7191,ok,Cloverfield,2008-01-15,en,6.6586,25000000,170764026,Released,6.709,7736,Bad Robot,United States of America
8321,ok,In Bruges,2008-02-08,en,5.7127,15000000,34533783,Released,7.502,5730,Twins Financing,United Kingdom
155,ok,The Dark Knight,2008-07-16,en,36.2439,185000000,1004558444,Released,8.529,35607,Warner Bros. Pictures,United Kingdom
9870,ok,Forgetting Sarah Marshall,2008-04-17,en,5.1257,30000000,105173115,Released,6.507,3671,Universal Pictures,United States of America
1726,ok,Iron Man,2008-04-30,en,23.16,140000000,585174222,Released,7.7,28019,Marvel Studios,United States of America
8681,ok,Taken,2008-02-18,en,10.1923,25000000,226830568,Released,7.4,12034,EuropaCorp,France
217,ok,Indiana Jones and the Kingdom of the Crystal Skull,2008-05-21,en,6.7819,185000000,786636033,Released,6.023,8981,Paramount Pictures,United States of America
9502,ok,Kung Fu Panda,2008-06-04,en,18.3444,130000000,632091832,Released,7.319,12564,DreamWorks Animation,United States of America
1724,ok,The Incredible Hulk,2008-06-12,en,12.0112,150000000,264770996,Released,6.235,12626,Marvel Studios,United States of America
10681,ok,WALL·E,2008-06-22,en,18.3747,180000000,521311860,Released,8.11,20169,Pixar,United States of America
8909,ok,Wanted,2008-06-19,en,9.1554,75000000,342463063,Released,6.53,7556,Kickstart Entertainment,United States of America
8960,ok,Hancock,2008-07-01,en,6.843,150000000,629400000,Released,6.354,10203,Columbia Pictures,United States of America
13183,ok,Watchmen,2009-03-04,en,8.9823,130000000,185258983,Released,7.353,9936,Warner Bros. Pictures,United States of America
12133,ok,Step Brothers,2008-07-25,en,5.487,65000000,128100000,Released,6.556,3383,Columbia Pictures,United States of America
10189,ok,Pineapple Express,2008-08-06,en,5.4324,27000000,101624843,Released,6.642,4163,Columbia Pictures,United States of America
7446,ok,Tropic Thunder,2008-08-09,en,7.5845,92000000,195702811,Released,6.711,6913,DreamWorks Pictures,United States of America
4944,ok,Burn After Reading,2008-09-05,en,5.079,37000000,163700000,Released,6.673,5194,Focus Features,United States of America
10358,ok,Zack and Miri Make a Porno,2008-09-18,en,6.4784,24000000,42105111,Released,6.343,2648,Blue Askew,United States of America
12405,ok,Slumdog Millionaire,2008-11-12,en,6.8036,15000000,378400000,Released,7.731,11273,Celador Films,United Kingdom
10764,ok,Quantum of Solace,2008-10-29,en,7.5251,200000000,589593688,Released,6.336,8497,EON Productions,United Kingdom
15373,ok,Role Models,2008-11-07,en,4.5115,28000000,92380927,Released,6.487,2132,Universal Pictures,United States of America
8966,ok,Twilight,2008-11-20,en,16.0601,37000000,393616788,Released,6.28,14344,Summit Entertainment,United Kingdom
13223,ok,Gran Torino,2008-12-12,en,7.2621,33000000,270000000,Released,7.989,11502,Matten Productions,United States of America
12163,ok,The Wrestler,2008-09-07,en,4.6695,6000000,44734660,Released,7.536,3991,Wild Bunch,United States of America
4922,ok,The Curious Case of Benjamin Button,2008-12-25,en,8.2511,150000000,335802786,Released,7.598,13660,Paramount Pictures,United States of America
10201,ok,Yes Man,2008-12-09,en,5.9551,70000000,223200000,Released,6.7,7343,Warner Bros. Pictures,United Kingdom
14836,ok,Coraline,2009-02-05,en,27.6982,60000000,185860104,Released,7.901,8894,LAIKA,United States of America
14301,not_found,,,,,,,,,,,
15472,ok,The Girl with the Dragon Tattoo,2009-02-27,sv,4.4258,13000000,109421911,Released,7.533,3207,Det Danske Filminstitut,Denmark
16869,ok,Inglourious Basterds,2009-08-02,en,17.421,70000000,321457747,Released,8.217,24063,Universal Pictures,Germany
17431,ok,Moon,2009-06-12,en,5.6024,5000000,9760104,Released,7.567,6235,Lunar Industries,United Kingdom
2080,ok,X-Men Origins: Wolverine,2009-04-28,en,0.872,150000000,373062864,Released,6.287,11193,The Donners' Company,United States of America
13475,ok,Star Trek,2009-05-06,en,8.2362,150000000,386839614,Released,7.43,10445,Paramount Pictures,United States of America
14160,ok,Up,2009-05-28,en,19.5726,175000000,735103954,Released,7.958,21582,Pixar,United States of America
18785,ok,The Hangover,2009-06-02,en,17.2131,35000000,469310836,Released,7.331,18016,Legendary Pictures,United States of America
12162,ok,The Hurt Locker,2008-10-10,en,6.3056,15000000,49259766,Released,7.255,6135,First Light,United States of America
8373,ok,Transformers: Revenge of the Fallen,2009-06-19,en,3.2961,200000000,836304167,Released,6.209,9112,DreamWorks Pictures,United States of America
19913,ok,(500) Days of Summer,2009-07-17,en,7.5244,7500000,60781545,Released,7.301,10980,Fox Searchlight Pictures,United States of America
767,ok,Harry Potter and the Half-Blood Prince,2009-07-15,en,16.8379,250000000,933959197,Released,7.681,20689,Warner Bros. Pictures,United Kingdom
17654,ok,District 9,2009-08-05,en,8.1388,30000000,210888950,Released,7.464,10269,TriStar Pictures,New Zealand
19908,ok,Zombieland,2009-10-02,en,7.6982,23600000,102391540,Released,7.26,13108,Columbia Pictures,United States of America
22947,ok,Up in the Air,2009-12-04,en,4.364,25000000,166842739,Released,6.893,3967,Paramount Pictures,United States of America
14161,ok,2012,2009-10-10,en,12.8803,200000000,791217826,Released,5.874,12681,Columbia Pictures,United States of America
22881,ok,The Blind Side,2009-11-20,en,18.9675,29000000,309231694,Released,7.665,6807,Alcon Entertainment,United States of America
19995,ok,Avatar,2009-12-16,en,28.7787,237000000,2923706026,Released,7.602,33857,Dune Entertainment,United States of America
10528,ok,Sherlock Holmes,2009-12-23,en,8.2846,90000000,524028679,Released,7.219,14719,Warner Bros. Pictures,United States of America
11324,ok,Shutter Island,2010-02-14,en,15.8898,80000000,294804195,Released,8.198,25726,Paramount Pictures,United States of America
12155,ok,Alice in Wonderland,2010-03-03,en,12.7002,200000000,1025467110,Released,6.639,14740,Walt Disney Pictures,United States of America
10191,ok,How to Train Your Dragon,2010-03-18,en,14.2922,165000000,495141736,Released,7.858,14295,DreamWorks Animation,United States of America
23483,ok,Kick-Ass,2010-03-26,en,6.8555,28000000,96188903,Released,7.124,12334,Plan B Entertainment,United Kingdom
10138,ok,Iron Man 2,2010-04-28,en,26.4834,200000000,623933331,Released,6.851,22292,Marvel Studios,United States of America
10193,ok,Toy Story 3,2010-06-16,en,16.4106,200000000,1067316101,Released,7.804,15653,Pixar,United States of America
20352,ok,Despicable Me,2010-07-08,en,17.1081,69000000,543284256,Released,7.257,16003,Illumination,United States of America
27205,ok,Inception,2010-07-15,en,32.5346,160000000,839030630,Released,8.372,39111,Legendary Pictures,United Kingdom
27581,ok,The Other Guys,2010-08-06,en,6.5805,100000000,170432927,Released,6.33,4552,Columbia Pictures,United States of America
22538,ok,Scott Pilgrim vs. the World,2010-08-12,en,7.6441,73000000,51825248,Released,7.485,8529,Marc Platt Productions,Japan
37799,ok,The Social Network,2010-10-01,en,11.0115,40000000,224920315,Released,7.373,13095,Columbia Pictures,United States of America
23168,ok,The Town,2010-09-15,en,7.4052,37000000,154026136,Released,7.2,5602,Legendary Pictures,United States of America
37735,ok,Easy A,2010-09-16,en,6.8711,8000000,75026327,Released,6.805,7346,Screen Gems,United States of America
39514,ok,RED,2010-10-13,en,8.7078,58000000,199006387,Released,6.706,7116,di Bonaventura Pictures,United States of America
38055,ok,Megamind,2010-10-28,en,10.7603,130000000,321885765,Released,7.022,7433,DreamWorks Animation,United States of America
44214,ok,Black Swan,2010-12-03,en,10.3325,13000000,329398046,Released,7.685,15495,Fox Searchlight Pictures,United States of America
12444,ok,Harry Potter and the Deathly Hallows: Part 1,2010-11-17,en,19.7669,250000000,954305868,Released,7.734,20286,Warner Bros. Pictures,United Kingdom
45269,ok,The King's Speech,2010-11-26,en,6.9364,15000000,414211549,Released,7.7,9265,The Weinstein Company,United Kingdom
38757,ok,Tangled,2010-11-24,en,19.4069,260000000,592461732,Released,7.61,12327,Walt Disney Animation Studios,United States of America
45317,ok,The Fighter,2010-12-10,en,5.2393,25000000,129190869,Released,7.38,4704,The Weinstein Company,United States of America
44264,ok,True Grit,2010-12-22,en,6.6998,38000000,252300000,Released,7.305,5723,Scott Rudin Productions,United States of America
51876,ok,Limitless,2011-03-17,en,11.0396,27000000,161900000,Released,7.197,11407,Relativity Media,United States of America
38050,ok,The Adjustment Bureau,2011-03-03,en,4.8472,50200000,127900000,Released,6.778,4887,Universal Pictures,United States of America
45612,ok,Source Code,2011-03-30,en,6.5595,32000000,147332697,Released,7.31,9059,The Mark Gordon Company,United States of America
10195,ok,Thor,2011-04-21,en,14.7038,150000000,449326618,Released,6.768,22264,Marvel Studios,United States of America
55721,ok,Bridesmaids,2011-05-13,en,7.6525,32500000,288383523,Released,6.506,4656,Apatow Productions,United States of America
1865,ok,Pirates of the Caribbean: On Stranger Tides,2011-05-15,en,14.635,379000000,1046721266,Released,6.566,14884,Walt Disney Pictures,United Kingdom
59436,ok,Midnight in Paris,2011-05-11,en,4.6427,17000000,151119219,Released,7.514,7710,Mediapro,France
49538,ok,X-Men: First Class,2011-06-01,en,0.4733,160000000,353624124,Released,7.3,13491,The Donners' Company,United States of America
37686,ok,Super 8,2011-06-09,en,6.1608,50000000,260100000,Released,6.775,7040,Paramount Pictures,United States of America
51540,ok,Horrible Bosses,2011-07-08,en,5.5316,35000000,209838559,Released,6.573,6773,New Line Cinema,United States of America
12445,ok,Harry Potter and the Deathly Hallows: Part 2,2011-07-12,en,18.9625,125000000,1341511219,Released,8.08,21894,Warner Bros. Pictures,United Kingdom
64690,ok,Drive,2011-09-15,en,9.6248,15000000,79713640,Released,7.583,13550,FilmDistrict,United States of America
1771,ok,Captain America: The First Avenger,2011-07-22,en,9.7973,140000000,370569774,Released,7.005,22653,Marvel Studios,United States of America
50646,ok,"Crazy, Stupid, Love.",2011-07-29,en,10.8619,50000000,145079584,Released,7.272,9231,Warner Bros. Pictures,United States of America
50544,ok,Friends with Benefits,2011-07-21,en,6.9442,35000000,149500000,Released,6.6,8364,Castle Rock Entertainment,United States of America
61791,ok,Rise of the Planet of the Apes,2011-08-03,en,9.0584,93000000,481800873,Released,7.341,12694,Dune Entertainment,United Kingdom
50014,ok,The Help,2011-08-09,en,11.3061,25000000,216600000,Released,8.199,8978,1492 Pictures,United States of America
60308,ok,Moneyball,2011-09-23,en,9.4796,50000000,110206216,Released,7.289,5726,Scott Rudin Productions,United States of America
24428,ok,The Avengers,2012-04-25,en,52.5169,220000000,1518815515,Released,8.014,37573,Marvel Studios,United States of America
70160,ok,The Hunger Games,2012-03-12,en,9.3008,75000000,694000000,Released,7.222,23219,Lionsgate,United States of America
49026,ok,The Dark Knight Rises,2012-07-17,en,17.602,250000000,1081041287,Released,7.793,24253,Syncopy,United Kingdom
58574,ok,Sherlock Holmes: A Game of Shadows,2011-11-22,en,5.1236,125000000,334615000,Released,7.1,10894,Village Roadshow Pictures,United States of America
56292,ok,Mission: Impossible - Ghost Protocol,2011-12-07,en,9.7024,145000000,694713380,Released,7.111,10721,Paramount Pictures,United States of America
65754,ok,The Girl with the Dragon Tattoo,2011-12-14,en,7.0622,90000000,232617430,Released,7.383,7561,Columbia Pictures,Sweden
77338,ok,The Intouchables,2011-11-02,fr,19.8315,13000000,426590315,Released,8.269,18350,Gaumont,France
64688,ok,21 Jump Street,2012-03-14,en,8.5884,42000000,201585328,Released,6.886,10970,Columbia Pictures,United States of America
22970,ok,The Cabin in the Woods,2012-04-12,en,7.2768,30000000,71038838,Released,6.648,8490,Mutant Enemy Productions,United States of America
70981,ok,Prometheus,2012-05-30,en,8.824,130000000,403354469,Released,6.594,13194,Dune Entertainment,United States of America
83666,ok,Moonrise Kingdom,2012-05-16,en,5.0353,16000000,68263166,Released,7.676,6301,Indian Paintbrush,United States of America
62177,ok,Brave,2012-06-21,en,20.4162,185000000,538983207,Released,7.022,14106,Pixar,United States of America
72105,ok,Ted,2012-06-29,en,14.6455,50000000,549368315,Released,6.448,13104,Universal Pictures,United States of America
1930,ok,The Amazing Spider-Man,2012-06-23,en,16.0578,215000000,758725893,Released,6.732,18427,Marvel Entertainment,United States of America
37724,ok,Skyfall,2012-10-24,en,7.1868,200000000,1108594176,Released,7.26,16072,Metro-Goldwyn-Mayer,United Kingdom
114150,ok,Pitch Perfect,2012-09-28,en,9.1768,17000000,115647426,Released,7.273,6848,Brownstone Productions,United States of America
59967,ok,Looper,2012-09-26,en,6.6386,30000000,47042000,Released,6.907,10841,Endgame Entertainment,United States of America
84892,ok,The Perks of Being a Wallflower,2012-09-20,en,7.0601,13000000,33384127,Released,7.802,11158,Mr. Mudd,United States of America
68734,ok,Argo,2012-10-11,en,5.8911,44500000,232300000,Released,7.285,8910,GK Films,United States of America
82690,ok,Wreck-It Ralph,2012-11-01,en,13.1911,165000000,471222889,Released,7.356,13026,Walt Disney Animation Studios,United States of America
82693,ok,Silver Linings Playbook,2012-11-16,en,10.3576,21000000,236412453,Released,7.151,12611,The Weinstein Company,United States of America
87827,ok,Life of Pi,2012-11-20,en,8.9298,120000000,609016565,Released,7.408,13720,Fox 2000 Pictures,United States of America
49051,ok,The Hobbit: An Unexpected Journey,2012-12-12,en,17.507,250000000,1021103568,Released,7.371,19550,New Line Cinema,New Zealand
68718,ok,Django Unchained,2012-12-25,en,15.3254,100000000,425368238,Released,8.19,27911,The Weinstein Company,United States of America
75612,ok,Oblivion,2013-04-10,en,6.9765,120000000,286168572,Released,6.675,11445,Universal Pictures,United States of America
68721,ok,Iron Man 3,2013-04-18,en,18.1434,200000000,1215577205,Released,6.931,23351,Marvel Studios,United States of America
64682,ok,The Great Gatsby,2013-05-09,en,7.702,105000000,351040419,Released,7.352,12914,Warner Bros. Pictures,United States of America
54138,ok,Star Trek Into Darkness,2013-05-05,en,6.6518,190000000,467381584,Released,7.319,9616,Bad Robot,United States of America
75656,ok,Now You See Me,2013-05-29,en,14.1034,75000000,351723989,Released,7.331,16707,Summit Entertainment,United States of America
49521,ok,Man of Steel,2013-06-12,en,13.981,225000000,668045518,Released,6.642,16113,Syncopy,United Kingdom
138832,ok,We're the Millers,2013-08-07,en,9.5828,37000000,270000000,Released,6.84,9420,New Line Cinema,United Kingdom
49047,ok,Gravity,2013-10-03,en,7.568,105000000,723192705,Released,7.168,16269,Esperanto Filmoj,United Kingdom
109424,ok,Captain Phillips,2013-10-10,en,6.1732,55000000,218791811,Released,7.539,7450,Columbia Pictures,United States of America
76338,ok,Thor: The Dark World,2013-10-30,en,11.2054,170000000,644783140,Released,6.509,18267,Marvel Studios,United States of America
101299,ok,The Hunger Games: Catching Fire,2013-11-15,en,11.2132,130000000,865011746,Released,7.427,18374,Lionsgate,United States of America
57158,ok,The Hobbit: The Desolation of Smaug,2013-12-11,en,13.5317,250000000,958400000,Released,7.577,14130,New Line Cinema,New Zealand
109445,ok,Frozen,2013-11-20,en,18.7965,150000000,1274219009,Released,7.247,17515,Walt Disney Animation Studios,United States of America
106646,ok,The Wolf of Wall Street,2013-12-25,en,24.162,100000000,407038432,Released,8.027,25815,Red Granite Pictures,United States of America
116745,ok,The Secret Life of Walter Mitty,2013-12-18,en,7.5318,90000000,188133322,Released,7.217,8203,Samuel Goldwyn Films,United Kingdom
152601,ok,Her,2013-12-18,en,12.2803,23000000,47351251,Released,7.84,15239,Annapurna Pictures,United States of America
110415,ok,Snowpiercer,2013-08-01,ko,9.5577,39200000,86758912,Released,6.908,10373,Opus Pictures,South Korea
137106,ok,The Lego Movie,2014-02-06,en,14.4595,60000000,470759687,Released,7.421,8417,Lin Pictures,United States of America
120467,ok,The Grand Budapest Hotel,2014-02-26,en,12.1308,30000000,174600318,Released,8.029,16010,Fox Searchlight Pictures,United States of America
157336,ok,Interstellar,2014-11-05,en,64.0905,165000000,746606706,Released,8.471,39546,Legendary Pictures,United Kingdom
100402,ok,Captain America: The Winter Soldier,2014-03-20,en,8.0884,170000000,714766572,Released,7.653,19922,Marvel Studios,United States of America
127585,ok,X-Men: Days of Future Past,2014-05-15,en,11.1006,250000000,748045700,Released,7.53,16188,Bad Hat Harry Productions,United States of America
137113,ok,Edge of Tomorrow,2014-05-27,en,11.1289,178000000,370541256,Released,7.637,14972,RatPac Entertainment,United States of America
194662,ok,Birdman or (The Unexpected Virtue of Ignorance),2014-10-17,en,7.5725,18000000,103215094,Released,7.443,13534,TSG Entertainment,United States of America
244786,ok,Whiplash,2014-10-10,en,22.6028,3300000,50307484,Released,8.374,16542,Bold Films,United States of America
210577,ok,Gone Girl,2014-10-01,en,16.3214,61000000,370890259,Released,7.89,19872,20th Century Fox,United States of America
118340,ok,Guardians of the Galaxy,2014-07-30,en,9.4016,170000000,772776600,Released,7.905,29601,Marvel Studios,United States of America
245891,ok,John Wick,2014-10-22,en,13.442,20000000,86085191,Released,7.453,20732,87Eleven,United States of America
177572,ok,Big Hero 6,2014-10-24,en,21.1457,165000000,657870525,Released,7.724,16508,Walt Disney Animation Studios,United States of America
264660,ok,Ex Machina,2015-01-21,en,8.0481,15000000,36869414,Released,7.574,14194,DNA Films,United Kingdom
205596,ok,The Imitation Game,2014-11-14,en,15.7185,14000000,233555708,Released,7.985,18011,Bristol Automotive,United States of America
131631,ok,The Hunger Games: Mockingjay - Part 1,2014-11-19,en,12.8447,125000000,755356711,Released,6.816,16676,Lionsgate,United States of America
135397,ok,Jurassic World,2015-06-06,en,10.3121,150000000,1671537444,Released,6.698,21501,Amblin Entertainment,United States of America
207703,ok,Kingsman: The Secret Service,2015-01-24,en,13.6167,81000000,414351546,Released,7.619,17755,20th Century Fox,United Kingdom
76341,ok,Mad Max: Fury Road,2015-05-13,en,16.0742,150000000,378858340,Released,7.632,23988,Warner Bros. Pictures,Australia
140607,ok,Star Wars: The Force Awakens,2015-12-15,en,12.2283,245000000,2068223624,Released,7.25,20468,Lucasfilm Ltd.,United States of America
99861,ok,Avengers: Age of Ultron,2015-04-22,en,22.8654,235000000,1405403694,Released,7.27,24331,Marvel Studios,United States of America
102899,ok,Ant-Man,2015-07-14,en,11.8749,130000000,519311965,Released,7.065,20802,Marvel Studios,United States of America
293660,ok,Deadpool,2016-02-09,en,17.9204,58000000,782837347,Released,7.623,32633,20th Century Fox,United States of America
284053,ok,Thor: Ragnarok,2017-10-02,en,15.6727,180000000,855301806,Released,7.581,21928,Marvel Studios,United States of America
283995,ok,Guardians of the Galaxy Vol. 2,2017-04-19,en,17.3281,200000000,863756051,Released,7.609,22849,Marvel Studios,United States of America
271110,ok,Captain America: Civil War,2016-04-27,en,18.4576,250000000,1155046416,Released,7.448,23947,Marvel Studios,United States of America
284052,ok,Doctor Strange,2016-10-25,en,12.014,180000000,676343174,Released,7.419,23352,Marvel Studios,United States of America
286217,ok,The Martian,2015-09-30,en,14.559,108000000,631058917,Released,7.695,21104,Genre Films,United States of America
150540,ok,Inside Out,2015-06-17,en,23.0739,175000000,857611174,Released,7.91,23378,Pixar,United States of America
281957,ok,The Revenant,2015-12-25,en,10.7517,135000000,532950503,Released,7.54,19238,Monarchy Enterprises S.a.r.l.,Canada
318846,ok,The Big Short,2015-12-11,en,8.3623,28000000,133346506,Released,7.365,9797,Paramount Pictures,United States of America
269149,ok,Zootopia,2016-02-11,en,22.7252,150000000,1025521689,Released,7.76,17993,Walt Disney Animation Studios,United States of America
329865,ok,Arrival,2016-11-10,en,13.5163,47000000,203388186,Released,7.625,19243,FilmNation Entertainment,United States of America
330459,ok,Rogue One: A Star Wars Story,2016-12-14,en,9.3362,200000000,1056057273,Released,7.505,16328,Lucasfilm Ltd.,United States of America
263115,ok,Logan,2017-02-28,en,13.395,97000000,619021436,Released,7.819,20322,Hutch Parker Entertainment,United States of America
